<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
SBER,0,20170721,152043,163.110000000,90
SBER,0,20170721,152045,163.110000000,20
SBER,0,20170721,152046,163.110000000,730
SBER,0,20170721,152046,163.100000000,370
SBER,0,20170721,152049,163.110000000,310
SBER,0,20170721,152050,163.110000000,530
SBER,0,20170721,152050,163.100000000,580
SBER,0,20170721,152057,163.100000000,840
SBER,0,20170721,152057,163.090000000,10
SBER,0,20170721,152057,163.090000000,19000
SBER,0,20170721,152057,163.080000000,3000
SBER,0,20170721,152057,163.070000000,50
SBER,0,20170721,152057,163.070000000,50
SBER,0,20170721,152057,163.070000000,500
SBER,0,20170721,152057,163.070000000,4000
SBER,0,20170721,152057,163.070000000,2550
SBER,0,20170721,152057,163.070000000,1940
SBER,0,20170721,152057,163.070000000,2000
SBER,0,20170721,152057,163.070000000,1980
SBER,0,20170721,152057,163.070000000,2550
SBER,0,20170721,152057,163.070000000,2550
SBER,0,20170721,152057,163.070000000,50
SBER,0,20170721,152057,163.070000000,4080
SBER,0,20170721,152057,163.070000000,840
SBER,0,20170721,152057,163.070000000,1530
SBER,0,20170721,152057,163.070000000,270
SBER,0,20170721,152057,163.070000000,2000
SBER,0,20170721,152057,163.070000000,710
SBER,0,20170721,152057,163.070000000,290
SBER,0,20170721,152057,163.070000000,1000
SBER,0,20170721,152057,163.070000000,740
SBER,0,20170721,152057,163.070000000,2550
SBER,0,20170721,152057,163.070000000,1530
SBER,0,20170721,152057,163.070000000,640
SBER,0,20170721,152057,163.070000000,130
SBER,0,20170721,152058,163.060000000,10
SBER,0,20170721,152058,163.060000000,800
SBER,0,20170721,152058,163.060000000,930
SBER,0,20170721,152058,163.060000000,260
SBER,0,20170721,152058,163.070000000,100
SBER,0,20170721,152059,163.070000000,3750
SBER,0,20170721,152108,163.070000000,6030
SBER,0,20170721,152108,163.070000000,650
SBER,0,20170721,152110,163.070000000,2380
SBER,0,20170721,152120,163.070000000,5570
SBER,0,20170721,152121,163.070000000,100
SBER,0,20170721,152121,163.070000000,100
SBER,0,20170721,152132,163.070000000,1250
SBER,0,20170721,152132,163.070000000,2980
SBER,0,20170721,152134,163.070000000,10
SBER,0,20170721,152135,163.050000000,270
SBER,0,20170721,152139,163.070000000,1620
SBER,0,20170721,152139,163.070000000,8370
SBER,0,20170721,152139,163.070000000,200
SBER,0,20170721,152139,163.070000000,8170
SBER,0,20170721,152139,163.070000000,200
SBER,0,20170721,152139,163.070000000,10000
SBER,0,20170721,152139,163.070000000,1600
SBER,0,20170721,152139,163.070000000,230
SBER,0,20170721,152139,163.070000000,400
SBER,0,20170721,152139,163.070000000,230
SBER,0,20170721,152139,163.070000000,1000
SBER,0,20170721,152139,163.070000000,1300
SBER,0,20170721,152139,163.070000000,30
SBER,0,20170721,152139,163.070000000,200
SBER,0,20170721,152139,163.070000000,200
SBER,0,20170721,152139,163.070000000,1630
SBER,0,20170721,152139,163.070000000,400
SBER,0,20170721,152139,163.070000000,2360
SBER,0,20170721,152139,163.070000000,400
SBER,0,20170721,152139,163.070000000,4140
SBER,0,20170721,152139,163.070000000,400
SBER,0,20170721,152139,163.070000000,400
SBER,0,20170721,152139,163.070000000,400
SBER,0,20170721,152139,163.070000000,400
SBER,0,20170721,152139,163.070000000,400
SBER,0,20170721,152139,163.070000000,400
SBER,0,20170721,152139,163.070000000,300
SBER,0,20170721,152139,163.070000000,4810
SBER,0,20170721,152139,163.070000000,100
SBER,0,20170721,152139,163.070000000,200
SBER,0,20170721,152139,163.070000000,200
SBER,0,20170721,152139,163.070000000,100
SBER,0,20170721,152139,163.070000000,300
SBER,0,20170721,152140,163.070000000,4350
SBER,0,20170721,152142,163.070000000,1250
SBER,0,20170721,152143,163.070000000,10
SBER,0,20170721,152144,163.070000000,10
SBER,0,20170721,152146,163.070000000,9360
SBER,0,20170721,152212,163.050000000,1000
SBER,0,20170721,152216,163.050000000,3730
SBER,0,20170721,152216,163.050000000,170
SBER,0,20170721,152216,163.050000000,8830
SBER,0,20170721,152216,163.050000000,3370
SBER,0,20170721,152216,163.030000000,150
SBER,0,20170721,152216,163.030000000,30
SBER,0,20170721,152216,163.020000000,70
SBER,0,20170721,152216,163.020000000,30
SBER,0,20170721,152216,163.020000000,20
SBER,0,20170721,152217,163.010000000,10
SBER,0,20170721,152217,163.010000000,120
SBER,0,20170721,152217,163.010000000,90
SBER,0,20170721,152217,163.010000000,630
SBER,0,20170721,152226,163.070000000,80
SBER,0,20170721,152227,163.030000000,150
SBER,0,20170721,152239,163.030000000,3600
SBER,0,20170721,152239,163.030000000,2400
SBER,0,20170721,152239,163.030000000,3340
SBER,0,20170721,152239,163.010000000,20
SBER,0,20170721,152239,163.030000000,40
SBER,0,20170721,152239,163.010000000,20
SBER,0,20170721,152239,163.010000000,10
SBER,0,20170721,152239,163.030000000,50
SBER,0,20170721,152239,163.010000000,20
SBER,0,20170721,152239,163.000000000,120
SBER,0,20170721,152239,163.000000000,4680
SBER,0,20170721,152239,163.000000000,320
SBER,0,20170721,152239,163.000000000,150
SBER,0,20170721,152239,163.000000000,10
SBER,0,20170721,152239,163.000000000,20
SBER,0,20170721,152239,163.000000000,5000
SBER,0,20170721,152239,162.990000000,100
SBER,0,20170721,152239,162.990000000,10
SBER,0,20170721,152239,162.990000000,10
SBER,0,20170721,152239,162.990000000,10
SBER,0,20170721,152239,162.990000000,10
SBER,0,20170721,152239,162.980000000,10
SBER,0,20170721,152239,162.980000000,10
SBER,0,20170721,152239,162.980000000,50
SBER,0,20170721,152240,162.970000000,10
SBER,0,20170721,152240,162.970000000,10
SBER,0,20170721,152240,162.970000000,10
SBER,0,20170721,152240,162.970000000,300
SBER,0,20170721,152240,162.970000000,170
SBER,0,20170721,152240,162.970000000,550
SBER,0,20170721,152244,163.030000000,30
SBER,0,20170721,152250,163.030000000,80
SBER,0,20170721,152259,163.000000000,100
SBER,0,20170721,152301,162.980000000,840
SBER,0,20170721,152301,162.980000000,4690
SBER,0,20170721,152301,162.970000000,1140
SBER,0,20170721,152301,162.970000000,260
SBER,0,20170721,152301,162.970000000,1310
SBER,0,20170721,152301,162.970000000,1000
SBER,0,20170721,152301,162.970000000,760
SBER,0,20170721,152301,162.970000000,760
SBER,0,20170721,152301,162.970000000,760
SBER,0,20170721,152301,162.970000000,760
SBER,0,20170721,152301,162.970000000,840
SBER,0,20170721,152311,162.960000000,10
SBER,0,20170721,152311,162.960000000,90
SBER,0,20170721,152312,162.960000000,10
SBER,0,20170721,152312,162.960000000,20
SBER,0,20170721,152312,162.960000000,970
SBER,0,20170721,152313,162.960000000,200
SBER,0,20170721,152313,162.960000000,760
SBER,0,20170721,152314,162.960000000,3420
SBER,0,20170721,152314,162.950000000,10
SBER,0,20170721,152314,162.950000000,1970
SBER,0,20170721,152314,162.950000000,760
SBER,0,20170721,152314,162.950000000,270
SBER,0,20170721,152315,162.960000000,200
SBER,0,20170721,152319,162.960000000,200
SBER,0,20170721,152323,162.960000000,200
SBER,0,20170721,152328,162.960000000,200
SBER,0,20170721,152329,162.960000000,200
SBER,0,20170721,152334,162.940000000,30
SBER,0,20170721,152334,162.940000000,870
SBER,0,20170721,152339,162.960000000,10
SBER,0,20170721,152339,162.960000000,990
SBER,0,20170721,152339,162.970000000,7010
SBER,0,20170721,152347,162.970000000,4470
SBER,0,20170721,152421,163.000000000,200
SBER,0,20170721,152501,162.980000000,20
SBER,0,20170721,152510,162.990000000,10
SBER,0,20170721,152510,162.990000000,30
SBER,0,20170721,152510,162.990000000,10
SBER,0,20170721,152510,162.990000000,10
SBER,0,20170721,152529,162.990000000,650
SBER,0,20170721,152606,162.990000000,1000
SBER,0,20170721,152607,162.990000000,10
SBER,0,20170721,152618,162.990000000,200
SBER,0,20170721,152618,163.000000000,190
SBER,0,20170721,152621,163.000000000,3630
SBER,0,20170721,152621,163.000000000,5000
SBER,0,20170721,152623,163.000000000,980
SBER,0,20170721,152623,163.000000000,120
SBER,0,20170721,152623,163.000000000,880
SBER,0,20170721,152623,163.000000000,50
SBER,0,20170721,152623,163.000000000,1670
SBER,0,20170721,152623,163.000000000,2400
SBER,0,20170721,152623,163.000000000,3080
SBER,0,20170721,152623,163.000000000,2850
SBER,0,20170721,152623,163.000000000,410
SBER,0,20170721,152623,163.000000000,2850
SBER,0,20170721,152624,163.000000000,500
SBER,0,20170721,152626,163.000000000,2490
SBER,0,20170721,152642,162.990000000,2000
SBER,0,20170721,152642,162.980000000,1020
SBER,0,20170721,152642,162.970000000,100
SBER,0,20170721,152642,162.960000000,10
SBER,0,20170721,152642,162.960000000,1870
SBER,0,20170721,152642,162.960000000,350
SBER,0,20170721,152650,162.960000000,30
SBER,0,20170721,152652,162.960000000,2000
SBER,0,20170721,152654,162.960000000,1780
SBER,0,20170721,152654,162.960000000,840
SBER,0,20170721,152654,162.960000000,20
SBER,0,20170721,152658,162.950000000,120
SBER,0,20170721,152709,162.950000000,380
SBER,0,20170721,152713,162.950000000,10
SBER,0,20170721,152715,162.950000000,700
SBER,0,20170721,152715,162.950000000,500
SBER,0,20170721,152716,162.950000000,10
SBER,0,20170721,152716,162.960000000,90
SBER,0,20170721,152717,162.940000000,1000
SBER,0,20170721,152724,162.940000000,120
SBER,0,20170721,152730,162.940000000,3880
SBER,0,20170721,152738,162.950000000,100
SBER,0,20170721,152746,162.960000000,2680
SBER,0,20170721,152749,162.950000000,1000
SBER,0,20170721,152807,162.960000000,4970
SBER,0,20170721,152807,162.960000000,10
SBER,0,20170721,152807,162.960000000,20
SBER,0,20170721,152809,162.950000000,10
SBER,0,20170721,152811,162.950000000,100
SBER,0,20170721,152829,162.950000000,100
SBER,0,20170721,152835,162.950000000,3690
SBER,0,20170721,152836,162.930000000,50
SBER,0,20170721,152838,162.940000000,500
SBER,0,20170721,152858,162.930000000,500
SBER,0,20170721,152858,162.930000000,2500
SBER,0,20170721,152900,162.930000000,600
SBER,0,20170721,152914,162.920000000,2000
SBER,0,20170721,152914,162.920000000,960
SBER,0,20170721,152914,162.920000000,100
SBER,0,20170721,152914,162.910000000,10
SBER,0,20170721,152914,162.910000000,310
SBER,0,20170721,152914,162.910000000,20
SBER,0,20170721,152914,162.910000000,1000
SBER,0,20170721,152914,162.910000000,10
SBER,0,20170721,152914,162.910000000,100
SBER,0,20170721,152933,162.890000000,10
SBER,0,20170721,152933,162.880000000,10
SBER,0,20170721,152933,162.880000000,1730
SBER,0,20170721,152933,162.880000000,500
SBER,0,20170721,152933,162.880000000,750
SBER,0,20170721,152933,162.940000000,900
SBER,0,20170721,152933,162.930000000,1000
SBER,0,20170721,152933,162.940000000,1350
SBER,0,20170721,152943,162.920000000,70
SBER,0,20170721,153009,162.920000000,130
SBER,0,20170721,153009,162.920000000,500
SBER,0,20170721,153009,162.910000000,40
SBER,0,20170721,153009,162.950000000,400
SBER,0,20170721,153009,162.890000000,400
SBER,0,20170721,153009,162.950000000,2600
SBER,0,20170721,153009,162.950000000,2400
SBER,0,20170721,153011,162.960000000,500
SBER,0,20170721,153012,162.970000000,30
SBER,0,20170721,153012,162.980000000,1800
SBER,0,20170721,153012,162.980000000,3200
SBER,0,20170721,153014,162.980000000,3420
SBER,0,20170721,153019,162.980000000,1580
SBER,0,20170721,153019,162.980000000,980
SBER,0,20170721,153019,162.980000000,3020
SBER,0,20170721,153024,162.950000000,20
SBER,0,20170721,153026,162.950000000,3000
SBER,0,20170721,153032,162.950000000,5670
SBER,0,20170721,153032,162.950000000,4000
SBER,0,20170721,153032,162.950000000,2310
SBER,0,20170721,153032,162.950000000,3090
SBER,0,20170721,153032,162.950000000,700
SBER,0,20170721,153032,162.950000000,1900
SBER,0,20170721,153032,162.950000000,910
SBER,0,20170721,153032,162.910000000,100
SBER,0,20170721,153044,162.970000000,10
SBER,0,20170721,153047,162.970000000,2990
SBER,0,20170721,153047,162.970000000,1000
SBER,0,20170721,153047,162.970000000,340
SBER,0,20170721,153057,162.960000000,80
SBER,0,20170721,153108,162.910000000,140
SBER,0,20170721,153119,162.960000000,30
SBER,0,20170721,153151,162.910000000,260
SBER,0,20170721,153151,162.910000000,10
SBER,0,20170721,153151,162.910000000,30
SBER,0,20170721,153151,162.910000000,10
SBER,0,20170721,153151,162.910000000,10
SBER,0,20170721,153151,162.910000000,680
SBER,0,20170721,153201,162.950000000,2000
SBER,0,20170721,153208,162.960000000,70
SBER,0,20170721,153208,162.960000000,2530
SBER,0,20170721,153208,162.960000000,210
SBER,0,20170721,153208,162.960000000,3390
SBER,0,20170721,153208,162.960000000,2400
SBER,0,20170721,153208,162.960000000,520
SBER,0,20170721,153208,162.980000000,100
SBER,0,20170721,153208,162.920000000,1500
SBER,0,20170721,153210,162.920000000,1500
SBER,0,20170721,153210,162.920000000,780
SBER,0,20170721,153213,162.940000000,200
SBER,0,20170721,153215,162.940000000,2000
SBER,0,20170721,153222,162.940000000,30
SBER,0,20170721,153235,162.980000000,900
SBER,0,20170721,153235,162.980000000,750
SBER,0,20170721,153235,162.980000000,1750
SBER,0,20170721,153235,162.980000000,3160
SBER,0,20170721,153235,162.980000000,1080
SBER,0,20170721,153235,162.980000000,760
SBER,0,20170721,153235,162.980000000,760
SBER,0,20170721,153237,162.980000000,3730
SBER,0,20170721,153241,162.980000000,510
SBER,0,20170721,153241,162.980000000,4710
SBER,0,20170721,153253,162.940000000,2600
SBER,0,20170721,153253,162.940000000,1260
SBER,0,20170721,153253,162.930000000,120
SBER,0,20170721,153253,162.930000000,50
SBER,0,20170721,153253,162.930000000,990
SBER,0,20170721,153300,162.950000000,3000
SBER,0,20170721,153327,162.960000000,230
SBER,0,20170721,153336,162.940000000,10
SBER,0,20170721,153344,162.940000000,1540
SBER,0,20170721,153344,162.940000000,1460
SBER,0,20170721,153344,162.940000000,300
SBER,0,20170721,153344,162.940000000,1530
SBER,0,20170721,153347,162.930000000,3000
SBER,0,20170721,153347,162.920000000,3000
SBER,0,20170721,153347,162.920000000,10
SBER,0,20170721,153347,162.920000000,490
SBER,0,20170721,153347,162.920000000,1030
SBER,0,20170721,153354,162.930000000,2790
SBER,0,20170721,153356,162.970000000,30
SBER,0,20170721,153356,162.970000000,450
SBER,0,20170721,153356,162.980000000,2590
SBER,0,20170721,153404,162.980000000,40
SBER,0,20170721,153407,162.970000000,10
SBER,0,20170721,153411,162.970000000,500
SBER,0,20170721,153419,162.970000000,10
SBER,0,20170721,153515,162.970000000,1430
SBER,0,20170721,153515,162.980000000,1770
SBER,0,20170721,153515,162.970000000,500
SBER,0,20170721,153534,162.930000000,50
SBER,0,20170721,153540,162.930000000,50
SBER,0,20170721,153549,162.930000000,20
SBER,0,20170721,153601,162.930000000,2200
SBER,0,20170721,153615,162.970000000,20
SBER,0,20170721,153617,162.970000000,950
SBER,0,20170721,153632,162.930000000,20
SBER,0,20170721,153655,162.930000000,20
SBER,0,20170721,153728,162.930000000,30
SBER,0,20170721,153802,162.960000000,10
SBER,0,20170721,153802,162.960000000,10
SBER,0,20170721,153802,162.960000000,20
SBER,0,20170721,153802,162.960000000,10
SBER,0,20170721,153802,162.960000000,10
SBER,0,20170721,153824,162.960000000,1460
SBER,0,20170721,153831,162.970000000,10
SBER,0,20170721,153831,162.970000000,30
SBER,0,20170721,153831,162.970000000,100
SBER,0,20170721,153831,162.970000000,40
SBER,0,20170721,153831,162.980000000,220
SBER,0,20170721,153831,162.980000000,380
SBER,0,20170721,153831,162.980000000,20
SBER,0,20170721,153834,162.980000000,10
SBER,0,20170721,153834,162.980000000,20740
SBER,0,20170721,153834,162.980000000,2250
SBER,0,20170721,153837,162.980000000,3130
SBER,0,20170721,153850,162.970000000,280
SBER,0,20170721,153850,162.960000000,40
SBER,0,20170721,153850,162.960000000,1690
SBER,0,20170721,153850,162.960000000,1450
SBER,0,20170721,153850,162.960000000,940
SBER,0,20170721,153914,162.970000000,10
SBER,0,20170721,154008,162.960000000,30
SBER,0,20170721,154008,162.930000000,400
SBER,0,20170721,154008,162.960000000,400
SBER,0,20170721,154010,162.960000000,20
SBER,0,20170721,154010,162.960000000,10
SBER,0,20170721,154014,162.960000000,10
SBER,0,20170721,154026,162.930000000,40
SBER,0,20170721,154026,162.930000000,170
SBER,0,20170721,154026,162.930000000,500
SBER,0,20170721,154026,162.930000000,10
SBER,0,20170721,154026,162.930000000,5000
SBER,0,20170721,154033,162.940000000,3000
SBER,0,20170721,154033,162.950000000,50
SBER,0,20170721,154033,162.960000000,840
SBER,0,20170721,154041,162.960000000,120
SBER,0,20170721,154043,162.920000000,10
SBER,0,20170721,154043,162.920000000,1500
SBER,0,20170721,154046,162.920000000,1490
SBER,0,20170721,154052,162.920000000,10
SBER,0,20170721,154105,162.910000000,1000
SBER,0,20170721,154105,162.910000000,320
SBER,0,20170721,154105,162.910000000,1000
SBER,0,20170721,154115,162.910000000,270
SBER,0,20170721,154123,162.910000000,470
SBER,0,20170721,154126,162.910000000,2680
SBER,0,20170721,154126,162.910000000,980
SBER,0,20170721,154126,162.910000000,10
SBER,0,20170721,154126,162.900000000,3010
SBER,0,20170721,154126,162.900000000,1990
SBER,0,20170721,154126,162.900000000,500
SBER,0,20170721,154126,162.900000000,670
SBER,0,20170721,154126,162.900000000,210
SBER,0,20170721,154128,162.910000000,850
SBER,0,20170721,154130,162.920000000,3000
SBER,0,20170721,154130,162.930000000,1000
SBER,0,20170721,154130,162.940000000,860
SBER,0,20170721,154152,162.900000000,3000
SBER,0,20170721,154156,162.880000000,30
SBER,0,20170721,154156,162.880000000,470
SBER,0,20170721,154156,162.880000000,960
SBER,0,20170721,154157,162.870000000,4590
SBER,0,20170721,154157,162.870000000,410
SBER,0,20170721,154157,162.870000000,30
SBER,0,20170721,154157,162.860000000,10
SBER,0,20170721,154157,162.860000000,10
SBER,0,20170721,154157,162.860000000,200
SBER,0,20170721,154157,162.840000000,100
SBER,0,20170721,154158,162.840000000,400
SBER,0,20170721,154158,162.840000000,10
SBER,0,20170721,154205,162.850000000,10
SBER,0,20170721,154206,162.820000000,10
SBER,0,20170721,154206,162.820000000,1490
SBER,0,20170721,154206,162.820000000,10
SBER,0,20170721,154206,162.820000000,3910
SBER,0,20170721,154206,162.810000000,10
SBER,0,20170721,154206,162.810000000,100
SBER,0,20170721,154206,162.810000000,50
SBER,0,20170721,154206,162.810000000,10
SBER,0,20170721,154206,162.810000000,20
SBER,0,20170721,154206,162.810000000,200
SBER,0,20170721,154206,162.810000000,610
SBER,0,20170721,154206,162.810000000,3040
SBER,0,20170721,154207,162.810000000,2860
SBER,0,20170721,154207,162.810000000,10
SBER,0,20170721,154209,162.810000000,110
SBER,0,20170721,154212,162.810000000,1000
SBER,0,20170721,154214,162.810000000,2380
SBER,0,20170721,154214,162.800000000,31830
SBER,0,20170721,154214,162.800000000,23440
SBER,0,20170721,154214,162.800000000,10
