<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,1,20180119,17:44:00,1274.5800000,1275.1400000,1274.5100000,1275.0500000,2059168
RI.RTSI,1,20180119,17:45:00,1275.0700000,1275.9200000,1275.0700000,1275.9200000,2504293
RI.RTSI,1,20180119,17:46:00,1276.0400000,1276.9400000,1276.0300000,1276.9400000,6104628
RI.RTSI,1,20180119,17:47:00,1276.8500000,1277.0600000,1276.3200000,1276.3200000,2716366
RI.RTSI,1,20180119,17:48:00,1276.3000000,1276.5100000,1275.3600000,1275.3600000,1566381
RI.RTSI,1,20180119,17:49:00,1275.3300000,1275.3500000,1274.6800000,1274.6900000,1629686
RI.RTSI,1,20180119,17:50:00,1274.7000000,1275.7900000,1274.7000000,1275.5500000,1437392
RI.RTSI,1,20180119,17:51:00,1275.5800000,1275.6300000,1274.8700000,1274.8800000,885866
RI.RTSI,1,20180119,17:52:00,1274.8800000,1275.0800000,1274.5900000,1275.0400000,987522
RI.RTSI,1,20180119,17:53:00,1275.0700000,1275.3500000,1274.8400000,1275.0600000,1042050
RI.RTSI,1,20180119,17:54:00,1275.0000000,1275.0900000,1274.6000000,1274.7100000,1039059
RI.RTSI,1,20180119,17:55:00,1274.7100000,1275.2000000,1274.6900000,1275.1700000,781289
RI.RTSI,1,20180119,17:56:00,1275.1300000,1275.3100000,1274.8000000,1275.2600000,1780138
RI.RTSI,1,20180119,17:57:00,1275.2800000,1275.4800000,1274.8400000,1275.4200000,1093059
RI.RTSI,1,20180119,17:58:00,1275.4300000,1275.4300000,1275.2200000,1275.2900000,908355
RI.RTSI,1,20180119,17:59:00,1275.2900000,1275.3000000,1274.6800000,1274.8200000,750457
RI.RTSI,1,20180119,18:00:00,1274.8200000,1275.3300000,1274.8000000,1275.3000000,818854
RI.RTSI,1,20180119,18:01:00,1275.2700000,1275.4600000,1275.0600000,1275.2500000,1206665
RI.RTSI,1,20180119,18:02:00,1275.2600000,1275.8700000,1275.0600000,1275.3800000,1370182
RI.RTSI,1,20180119,18:03:00,1275.3600000,1275.5000000,1275.1700000,1275.5000000,839982
RI.RTSI,1,20180119,18:04:00,1275.6100000,1276.1500000,1275.5300000,1275.5500000,1246160
RI.RTSI,1,20180119,18:05:00,1275.5700000,1275.7000000,1275.2200000,1275.2200000,941520
RI.RTSI,1,20180119,18:06:00,1275.1900000,1275.2600000,1274.4400000,1274.5000000,1017931
RI.RTSI,1,20180119,18:07:00,1274.4800000,1275.0400000,1274.4800000,1274.9900000,935374
RI.RTSI,1,20180119,18:08:00,1275.0500000,1275.3400000,1274.8700000,1274.9200000,1141207
RI.RTSI,1,20180119,18:09:00,1274.9200000,1274.9200000,1274.6200000,1274.6200000,807050
RI.RTSI,1,20180119,18:10:00,1274.6100000,1274.6100000,1273.2600000,1273.4300000,2805389
RI.RTSI,1,20180119,18:11:00,1273.4200000,1274.5800000,1273.4200000,1274.5800000,1382152
RI.RTSI,1,20180119,18:12:00,1274.5500000,1274.6200000,1274.4000000,1274.5500000,986505
RI.RTSI,1,20180119,18:13:00,1274.5400000,1274.5500000,1274.4100000,1274.5000000,605873
RI.RTSI,1,20180119,18:14:00,1274.4900000,1274.5200000,1274.2100000,1274.3900000,461470
RI.RTSI,1,20180119,18:15:00,1274.3900000,1274.7400000,1274.3800000,1274.4500000,2067267
RI.RTSI,1,20180119,18:16:00,1274.4500000,1274.5900000,1274.3700000,1274.4700000,1023553
RI.RTSI,1,20180119,18:17:00,1274.4900000,1274.7900000,1274.3500000,1274.7900000,2227933
RI.RTSI,1,20180119,18:18:00,1274.7800000,1274.9400000,1274.3000000,1274.3000000,1547351
RI.RTSI,1,20180119,18:19:00,1274.2600000,1274.2600000,1273.5300000,1273.5800000,894253
RI.RTSI,1,20180119,18:20:00,1273.5600000,1273.6000000,1273.2000000,1273.2900000,1596899
RI.RTSI,1,20180119,18:21:00,1273.3300000,1273.5800000,1273.3000000,1273.5500000,1865179
RI.RTSI,1,20180119,18:22:00,1273.6200000,1274.1700000,1273.6200000,1273.8600000,2161582
RI.RTSI,1,20180119,18:23:00,1273.8600000,1273.9800000,1273.6100000,1273.8500000,1586820
RI.RTSI,1,20180119,18:24:00,1273.8100000,1274.4800000,1273.8000000,1274.3800000,1640048
RI.RTSI,1,20180119,18:25:00,1274.4400000,1274.5600000,1273.9600000,1274.2500000,1938300
RI.RTSI,1,20180119,18:26:00,1274.2700000,1274.4700000,1273.7600000,1273.8900000,2163693
RI.RTSI,1,20180119,18:27:00,1273.8700000,1274.4300000,1273.8700000,1274.4300000,2453428
RI.RTSI,1,20180119,18:28:00,1274.4300000,1274.4300000,1273.8600000,1274.0300000,2043445
RI.RTSI,1,20180119,18:29:00,1274.0300000,1274.2900000,1273.7100000,1274.2500000,2779726
RI.RTSI,1,20180119,18:30:00,1274.2700000,1274.2700000,1273.5800000,1273.6800000,2838026
RI.RTSI,1,20180119,18:31:00,1273.6900000,1273.8200000,1273.3500000,1273.8200000,1461762
RI.RTSI,1,20180119,18:32:00,1273.7600000,1274.2300000,1273.2800000,1273.6600000,2581916
RI.RTSI,1,20180119,18:33:00,1273.6200000,1274.1900000,1273.4300000,1273.7900000,1411274
RI.RTSI,1,20180119,18:34:00,1273.7900000,1273.8500000,1273.2400000,1273.3500000,2945609
RI.RTSI,1,20180119,18:35:00,1273.3700000,1273.6300000,1273.1200000,1273.1600000,1346468
RI.RTSI,1,20180119,18:36:00,1273.1700000,1273.3300000,1272.8500000,1272.8600000,1592078
RI.RTSI,1,20180119,18:37:00,1272.9200000,1272.9200000,1272.2100000,1272.2700000,3065650
RI.RTSI,1,20180119,18:38:00,1272.2900000,1272.3000000,1271.6500000,1271.8300000,3042771
RI.RTSI,1,20180119,18:39:00,1271.8100000,1271.9200000,1271.4800000,1271.6700000,3097546
RI.RTSI,1,20180119,18:40:00,1271.6100000,1272.2200000,1271.2300000,1271.7000000,5120523
RI.RTSI,1,20180119,18:41:00,1271.6900000,1271.6900000,1271.6900000,1271.6900000,-3608
RI.RTSI,1,20180119,18:51:00,1270.9200000,1270.9200000,1270.9200000,1270.9200000,25847747
RI.RTSI,1,20180122,10:01:00,1269.7200000,1273.2000000,1269.7200000,1272.4300000,3683266
RI.RTSI,1,20180122,10:02:00,1272.5600000,1272.7300000,1271.4600000,1272.2800000,1725093
RI.RTSI,1,20180122,10:03:00,1272.2000000,1273.0400000,1271.8400000,1273.0100000,1393324
RI.RTSI,1,20180122,10:04:00,1272.9900000,1273.6500000,1272.7800000,1273.1900000,1604456
RI.RTSI,1,20180122,10:05:00,1273.1500000,1274.1300000,1273.0000000,1273.5000000,1422379
RI.RTSI,1,20180122,10:06:00,1273.5000000,1274.0400000,1273.4200000,1273.5700000,1254489
RI.RTSI,1,20180122,10:07:00,1273.5800000,1273.5800000,1272.5700000,1272.6300000,1832917
RI.RTSI,1,20180122,10:08:00,1272.7200000,1273.7700000,1272.4000000,1273.3500000,1970614
RI.RTSI,1,20180122,10:09:00,1273.3600000,1273.5300000,1272.6800000,1272.7500000,1322218
RI.RTSI,1,20180122,10:10:00,1272.7300000,1273.0300000,1272.2900000,1272.2900000,1274034
RI.RTSI,1,20180122,10:11:00,1272.3000000,1272.7800000,1271.8200000,1272.4800000,1716280
RI.RTSI,1,20180122,10:12:00,1272.4900000,1273.6800000,1272.4900000,1273.3700000,1952897
RI.RTSI,1,20180122,10:13:00,1273.3300000,1273.4500000,1273.0100000,1273.1000000,1420212
RI.RTSI,1,20180122,10:14:00,1273.1000000,1273.4100000,1273.0400000,1273.0400000,868956
RI.RTSI,1,20180122,10:15:00,1273.0300000,1273.4700000,1273.0300000,1273.3200000,1644707
RI.RTSI,1,20180122,10:16:00,1273.1900000,1274.1500000,1273.1300000,1274.1500000,1637447
RI.RTSI,1,20180122,10:17:00,1274.1400000,1274.1500000,1273.2600000,1273.3800000,1304783
RI.RTSI,1,20180122,10:18:00,1273.3800000,1274.1000000,1273.3700000,1273.4500000,1500237
RI.RTSI,1,20180122,10:19:00,1273.4100000,1273.7100000,1272.5600000,1272.5600000,1028496
RI.RTSI,1,20180122,10:20:00,1272.5700000,1272.7900000,1272.4400000,1272.6000000,673650
RI.RTSI,1,20180122,10:21:00,1272.5900000,1272.5900000,1271.6400000,1271.6900000,854082
RI.RTSI,1,20180122,10:22:00,1271.6500000,1271.7900000,1271.4300000,1271.5100000,741568
RI.RTSI,1,20180122,10:23:00,1271.4800000,1271.9500000,1270.7200000,1271.9500000,1209295
RI.RTSI,1,20180122,10:24:00,1271.9200000,1272.1500000,1271.8300000,1271.9300000,549656
RI.RTSI,1,20180122,10:25:00,1271.9100000,1271.9300000,1271.6400000,1271.9300000,786110
RI.RTSI,1,20180122,10:26:00,1271.9400000,1272.2600000,1271.8300000,1272.1000000,481751
RI.RTSI,1,20180122,10:27:00,1272.1500000,1272.2400000,1271.9600000,1272.0500000,462528
RI.RTSI,1,20180122,10:28:00,1272.0700000,1272.1700000,1271.5900000,1271.7200000,642311
RI.RTSI,1,20180122,10:29:00,1271.7200000,1272.5800000,1271.7000000,1272.5600000,711978
RI.RTSI,1,20180122,10:30:00,1272.5600000,1272.6500000,1272.3900000,1272.5400000,384519
RI.RTSI,1,20180122,10:31:00,1272.5400000,1272.7800000,1272.3100000,1272.7500000,868403
RI.RTSI,1,20180122,10:32:00,1272.7700000,1272.8800000,1272.6300000,1272.6500000,500390
RI.RTSI,1,20180122,10:33:00,1272.6500000,1272.6500000,1272.2600000,1272.4400000,517447
RI.RTSI,1,20180122,10:34:00,1272.4400000,1272.6200000,1272.4400000,1272.4500000,353290
RI.RTSI,1,20180122,10:35:00,1272.4600000,1272.5300000,1271.6500000,1271.7500000,434133
RI.RTSI,1,20180122,10:36:00,1271.7400000,1272.1600000,1271.1400000,1271.6100000,1196096
RI.RTSI,1,20180122,10:37:00,1271.6300000,1272.0600000,1271.5600000,1271.8300000,1046442
RI.RTSI,1,20180122,10:38:00,1271.8300000,1272.0700000,1271.8100000,1271.9400000,716811
RI.RTSI,1,20180122,10:39:00,1271.9300000,1271.9300000,1271.6500000,1271.7300000,783039
RI.RTSI,1,20180122,10:40:00,1271.6300000,1273.1700000,1271.6100000,1272.7000000,1154557
RI.RTSI,1,20180122,10:41:00,1272.6900000,1275.1700000,1272.6900000,1274.7100000,2652044
RI.RTSI,1,20180122,10:42:00,1274.7100000,1275.1600000,1274.7100000,1275.0200000,1214911
RI.RTSI,1,20180122,10:43:00,1274.9900000,1276.2800000,1274.9900000,1276.1800000,3499357
RI.RTSI,1,20180122,10:44:00,1276.1400000,1276.1500000,1275.5400000,1275.5700000,1133525
RI.RTSI,1,20180122,10:45:00,1275.5500000,1275.6200000,1275.2900000,1275.3600000,1170754
RI.RTSI,1,20180122,10:46:00,1275.3300000,1275.7300000,1275.0800000,1275.5800000,1541823
RI.RTSI,1,20180122,10:47:00,1275.5800000,1276.4800000,1275.3200000,1276.4800000,850818
RI.RTSI,1,20180122,10:48:00,1276.7300000,1277.6200000,1276.6300000,1277.3100000,2108959
RI.RTSI,1,20180122,10:49:00,1277.3500000,1277.3500000,1276.4100000,1276.6900000,2280915
RI.RTSI,1,20180122,10:50:00,1276.7200000,1277.1000000,1276.4900000,1276.6900000,1024210
RI.RTSI,1,20180122,10:51:00,1276.6900000,1277.8000000,1276.5600000,1277.7100000,2070292
RI.RTSI,1,20180122,10:52:00,1277.7400000,1278.0600000,1277.4600000,1277.5100000,3400581
RI.RTSI,1,20180122,10:53:00,1277.5000000,1277.9000000,1277.4500000,1277.7700000,1215133
RI.RTSI,1,20180122,10:54:00,1277.6700000,1277.7700000,1277.3500000,1277.3500000,1203659
RI.RTSI,1,20180122,10:55:00,1277.3300000,1277.3600000,1276.9600000,1276.9700000,1124447
RI.RTSI,1,20180122,10:56:00,1276.9700000,1277.6500000,1276.8800000,1277.5700000,790741
RI.RTSI,1,20180122,10:57:00,1277.5500000,1278.1300000,1277.3900000,1277.4700000,1078958
RI.RTSI,1,20180122,10:58:00,1277.5000000,1278.1500000,1277.4900000,1278.1000000,606391
RI.RTSI,1,20180122,10:59:00,1278.1000000,1278.6500000,1278.1000000,1278.5700000,645606
RI.RTSI,1,20180122,11:00:00,1278.5700000,1278.8000000,1278.4200000,1278.4200000,614539
RI.RTSI,1,20180122,11:01:00,1278.5100000,1278.9500000,1278.2200000,1278.4100000,3266328
RI.RTSI,1,20180122,11:02:00,1278.3600000,1278.9200000,1277.9600000,1278.1100000,2006321
RI.RTSI,1,20180122,11:03:00,1278.1100000,1278.4700000,1277.9400000,1278.1000000,1448868
RI.RTSI,1,20180122,11:04:00,1278.1000000,1278.1400000,1277.6300000,1277.8000000,2258306
RI.RTSI,1,20180122,11:05:00,1278.5400000,1278.5400000,1277.8400000,1278.0100000,1406563
RI.RTSI,1,20180122,11:06:00,1278.0100000,1278.9000000,1278.0100000,1278.5600000,1333011
RI.RTSI,1,20180122,11:07:00,1278.5000000,1278.7800000,1278.4600000,1278.5400000,785538
RI.RTSI,1,20180122,11:08:00,1278.5100000,1278.9100000,1278.5100000,1278.8400000,1094493
RI.RTSI,1,20180122,11:09:00,1278.8300000,1279.8400000,1278.8200000,1279.3900000,1619067
RI.RTSI,1,20180122,11:10:00,1279.4600000,1279.5100000,1278.9500000,1278.9800000,759738
RI.RTSI,1,20180122,11:11:00,1278.9500000,1278.9500000,1278.5900000,1278.5900000,782322
RI.RTSI,1,20180122,11:12:00,1278.5400000,1279.4300000,1278.3900000,1278.8000000,1576141
RI.RTSI,1,20180122,11:13:00,1278.7700000,1279.0800000,1278.7300000,1279.0200000,915588
RI.RTSI,1,20180122,11:14:00,1278.9400000,1279.2100000,1278.5900000,1278.7200000,1401188
RI.RTSI,1,20180122,11:15:00,1278.7100000,1279.1900000,1278.7000000,1279.0100000,1269436
RI.RTSI,1,20180122,11:16:00,1279.0100000,1279.1200000,1278.8400000,1279.0600000,893817
RI.RTSI,1,20180122,11:17:00,1279.0500000,1279.0500000,1278.8300000,1278.9500000,1540775
RI.RTSI,1,20180122,11:18:00,1278.9500000,1279.0700000,1278.8000000,1279.0100000,296958
RI.RTSI,1,20180122,11:19:00,1279.0700000,1279.7300000,1278.9500000,1279.7200000,1101992
RI.RTSI,1,20180122,11:20:00,1279.7100000,1279.8300000,1279.5700000,1279.7500000,838896
RI.RTSI,1,20180122,11:21:00,1279.6800000,1279.8400000,1279.6000000,1279.7700000,837515
RI.RTSI,1,20180122,11:22:00,1279.7700000,1280.1200000,1279.7100000,1280.0500000,1460166
RI.RTSI,1,20180122,11:23:00,1280.1200000,1280.7300000,1280.0700000,1280.6000000,1689713
RI.RTSI,1,20180122,11:24:00,1280.6600000,1280.7500000,1280.5800000,1280.7000000,1016037
RI.RTSI,1,20180122,11:25:00,1280.6900000,1280.9600000,1280.6800000,1280.9000000,569368
RI.RTSI,1,20180122,11:26:00,1280.9100000,1280.9500000,1280.6700000,1280.7300000,678455
RI.RTSI,1,20180122,11:27:00,1280.6000000,1280.8200000,1280.6000000,1280.7300000,1406775
RI.RTSI,1,20180122,11:28:00,1280.7400000,1281.1100000,1280.6600000,1280.9000000,1543462
RI.RTSI,1,20180122,11:29:00,1280.9300000,1280.9300000,1280.7100000,1280.7200000,921477
RI.RTSI,1,20180122,11:30:00,1280.6500000,1280.8900000,1280.6100000,1280.8000000,1004931
RI.RTSI,1,20180122,11:31:00,1280.8000000,1281.0200000,1280.6100000,1280.7000000,1650045
RI.RTSI,1,20180122,11:32:00,1280.7100000,1281.1700000,1280.6800000,1281.1500000,768618
RI.RTSI,1,20180122,11:33:00,1281.1900000,1281.6600000,1281.1200000,1281.4900000,1383506
RI.RTSI,1,20180122,11:34:00,1281.4800000,1281.4800000,1281.0900000,1281.1500000,1060375
RI.RTSI,1,20180122,11:35:00,1281.1500000,1281.2100000,1280.8900000,1280.9700000,927673
RI.RTSI,1,20180122,11:36:00,1281.0400000,1281.2100000,1280.4600000,1281.2100000,3602399
RI.RTSI,1,20180122,11:37:00,1281.2300000,1281.3400000,1280.3700000,1280.3900000,2488595
RI.RTSI,1,20180122,11:38:00,1280.3700000,1280.5100000,1280.3400000,1280.4100000,756796
RI.RTSI,1,20180122,11:39:00,1280.4200000,1280.7000000,1280.3900000,1280.6800000,659526
RI.RTSI,1,20180122,11:40:00,1280.7200000,1280.7700000,1280.2900000,1280.6800000,1481344
RI.RTSI,1,20180122,11:41:00,1280.6700000,1281.3600000,1280.6100000,1281.3200000,1331708
RI.RTSI,1,20180122,11:42:00,1281.3700000,1281.5800000,1281.2900000,1281.3800000,1379221
RI.RTSI,1,20180122,11:43:00,1281.3900000,1281.7800000,1281.3400000,1281.7000000,644452
RI.RTSI,1,20180122,11:44:00,1281.7200000,1281.7400000,1281.2600000,1281.5000000,782358
RI.RTSI,1,20180122,11:45:00,1281.5000000,1281.7000000,1281.4500000,1281.6100000,351962
RI.RTSI,1,20180122,11:46:00,1281.5600000,1281.6200000,1280.7600000,1280.9100000,1142421
RI.RTSI,1,20180122,11:47:00,1280.9200000,1280.9200000,1280.6900000,1280.7100000,683529
RI.RTSI,1,20180122,11:48:00,1280.7100000,1281.0900000,1280.5900000,1280.9500000,673479
RI.RTSI,1,20180122,11:49:00,1280.9500000,1280.9500000,1280.6100000,1280.8100000,752194
RI.RTSI,1,20180122,11:50:00,1280.8000000,1281.4300000,1280.8000000,1281.3800000,365213
RI.RTSI,1,20180122,11:51:00,1281.3800000,1281.6900000,1281.3000000,1281.4300000,651455
RI.RTSI,1,20180122,11:52:00,1281.4300000,1281.6000000,1281.3500000,1281.5600000,1165641
RI.RTSI,1,20180122,11:53:00,1281.6200000,1281.7900000,1281.5700000,1281.7000000,392610
RI.RTSI,1,20180122,11:54:00,1281.6900000,1281.7100000,1281.1700000,1281.2300000,1169465
RI.RTSI,1,20180122,11:55:00,1281.2300000,1281.2400000,1279.8200000,1280.3600000,2265229
RI.RTSI,1,20180122,11:56:00,1280.3300000,1280.4700000,1280.0400000,1280.1200000,907702
RI.RTSI,1,20180122,11:57:00,1280.1100000,1280.1200000,1279.7200000,1279.8400000,2253048
RI.RTSI,1,20180122,11:58:00,1279.8400000,1280.1300000,1279.7700000,1280.0600000,758417
RI.RTSI,1,20180122,11:59:00,1280.0600000,1280.1900000,1279.9300000,1280.0400000,1112468
RI.RTSI,1,20180122,12:00:00,1280.0700000,1280.1400000,1280.0000000,1280.1100000,1593947
RI.RTSI,1,20180122,12:01:00,1280.1200000,1280.5500000,1280.1200000,1280.4500000,1789433
RI.RTSI,1,20180122,12:02:00,1280.4500000,1281.1900000,1280.4500000,1281.0700000,1986045
RI.RTSI,1,20180122,12:03:00,1281.0700000,1281.1300000,1280.2200000,1280.5600000,1799370
RI.RTSI,1,20180122,12:04:00,1280.5900000,1280.7500000,1280.4000000,1280.7500000,1527937
RI.RTSI,1,20180122,12:05:00,1280.8300000,1281.4100000,1280.8300000,1281.2800000,1347070
RI.RTSI,1,20180122,12:06:00,1281.2800000,1281.3500000,1280.6500000,1280.9200000,1227997
RI.RTSI,1,20180122,12:07:00,1280.9500000,1281.0700000,1280.9000000,1281.0400000,2427817
RI.RTSI,1,20180122,12:08:00,1281.0500000,1281.2700000,1281.0500000,1281.0900000,1207747
RI.RTSI,1,20180122,12:09:00,1281.0900000,1281.4500000,1280.9500000,1281.4500000,1345867
RI.RTSI,1,20180122,12:10:00,1281.4600000,1281.5100000,1280.8100000,1281.0800000,1895512
RI.RTSI,1,20180122,12:11:00,1281.0700000,1281.4900000,1281.0500000,1281.2600000,1047179
RI.RTSI,1,20180122,12:12:00,1281.2600000,1281.7500000,1281.2100000,1281.7200000,1047374
RI.RTSI,1,20180122,12:13:00,1281.7000000,1282.3700000,1281.7000000,1282.3000000,2127510
RI.RTSI,1,20180122,12:14:00,1282.3300000,1282.4200000,1281.9200000,1282.0800000,1548707
RI.RTSI,1,20180122,12:15:00,1282.0800000,1282.9800000,1282.0700000,1282.9800000,1635022
RI.RTSI,1,20180122,12:16:00,1282.9800000,1283.1700000,1282.1600000,1282.4100000,2842738
RI.RTSI,1,20180122,12:17:00,1282.4000000,1282.7500000,1282.1200000,1282.6500000,1531493
RI.RTSI,1,20180122,12:18:00,1282.6600000,1282.9000000,1282.4200000,1282.4200000,1604766
RI.RTSI,1,20180122,12:19:00,1282.4200000,1282.4400000,1281.9900000,1282.0200000,911274
RI.RTSI,1,20180122,12:20:00,1282.0500000,1282.1400000,1281.8900000,1281.9400000,1291952
RI.RTSI,1,20180122,12:21:00,1281.9600000,1282.2400000,1281.7700000,1281.9700000,992614
RI.RTSI,1,20180122,12:22:00,1282.0000000,1282.1500000,1281.7000000,1281.7900000,836580
RI.RTSI,1,20180122,12:23:00,1281.6900000,1281.9700000,1281.4000000,1281.4200000,935440
RI.RTSI,1,20180122,12:24:00,1281.4200000,1281.6300000,1281.0200000,1281.0900000,644611
RI.RTSI,1,20180122,12:25:00,1281.0800000,1281.2400000,1281.0600000,1281.1900000,414758
RI.RTSI,1,20180122,12:26:00,1281.0300000,1281.0300000,1280.6100000,1280.6100000,659701
RI.RTSI,1,20180122,12:27:00,1280.6200000,1280.6200000,1280.1100000,1280.3000000,1346715
RI.RTSI,1,20180122,12:28:00,1280.2900000,1280.5800000,1280.2700000,1280.3200000,1489263
RI.RTSI,1,20180122,12:29:00,1280.3300000,1280.4600000,1279.7400000,1280.0100000,1230075
RI.RTSI,1,20180122,12:30:00,1280.0300000,1280.5800000,1280.0300000,1280.5700000,1082395
RI.RTSI,1,20180122,12:31:00,1280.5700000,1280.6400000,1280.3700000,1280.3800000,1595814
RI.RTSI,1,20180122,12:32:00,1280.3800000,1280.9000000,1280.3500000,1280.8400000,1723956
RI.RTSI,1,20180122,12:33:00,1280.8200000,1281.4000000,1280.8200000,1281.2100000,1710369
RI.RTSI,1,20180122,12:34:00,1281.2200000,1281.4700000,1281.1500000,1281.2900000,996708
RI.RTSI,1,20180122,12:35:00,1281.1500000,1281.4200000,1281.1300000,1281.3300000,943872
RI.RTSI,1,20180122,12:36:00,1281.3500000,1281.5700000,1281.1400000,1281.2000000,1113555
RI.RTSI,1,20180122,12:37:00,1281.2100000,1281.2300000,1280.9100000,1281.0800000,1290079
RI.RTSI,1,20180122,12:38:00,1281.1000000,1281.2000000,1280.7300000,1280.9100000,1433550
RI.RTSI,1,20180122,12:39:00,1280.8800000,1281.0300000,1280.8100000,1280.9600000,842625
RI.RTSI,1,20180122,12:40:00,1280.9700000,1281.1200000,1279.8400000,1279.9000000,2682068
RI.RTSI,1,20180122,12:41:00,1279.9200000,1280.0700000,1279.5700000,1279.8800000,2205635
RI.RTSI,1,20180122,12:42:00,1279.9000000,1280.1900000,1279.7800000,1280.1600000,604307
RI.RTSI,1,20180122,12:43:00,1280.1400000,1280.1700000,1279.9200000,1279.9500000,456897
RI.RTSI,1,20180122,12:44:00,1279.9500000,1280.2500000,1279.2200000,1279.2400000,1376038
RI.RTSI,1,20180122,12:45:00,1279.2300000,1279.3300000,1278.7200000,1278.8300000,1410544
RI.RTSI,1,20180122,12:46:00,1278.8100000,1279.4400000,1278.8100000,1279.3200000,1818491
RI.RTSI,1,20180122,12:47:00,1279.3300000,1279.5700000,1279.3100000,1279.4100000,715332
RI.RTSI,1,20180122,12:48:00,1279.4100000,1279.5600000,1279.3800000,1279.3800000,615196
RI.RTSI,1,20180122,12:49:00,1279.3600000,1279.6900000,1279.1100000,1279.5600000,1108655
RI.RTSI,1,20180122,12:50:00,1279.5500000,1280.1500000,1279.5500000,1279.7600000,740754
RI.RTSI,1,20180122,12:51:00,1279.7900000,1280.0600000,1279.7500000,1279.9500000,1102970
RI.RTSI,1,20180122,12:52:00,1279.9100000,1280.2500000,1279.8500000,1280.2200000,821700
RI.RTSI,1,20180122,12:53:00,1280.3600000,1280.3900000,1280.1000000,1280.2500000,1741269
RI.RTSI,1,20180122,12:54:00,1280.2800000,1280.3200000,1280.0800000,1280.1900000,777349
RI.RTSI,1,20180122,12:55:00,1280.1800000,1280.3300000,1280.0900000,1280.1700000,944225
RI.RTSI,1,20180122,12:56:00,1280.0900000,1280.2600000,1280.0600000,1280.0800000,1577062
RI.RTSI,1,20180122,12:57:00,1280.1000000,1280.4000000,1280.0200000,1280.1300000,1255861
RI.RTSI,1,20180122,12:58:00,1280.1300000,1280.2900000,1280.0900000,1280.2200000,1138513
RI.RTSI,1,20180122,12:59:00,1280.1700000,1280.4600000,1280.1700000,1280.4600000,1026747
RI.RTSI,1,20180122,13:00:00,1280.4000000,1281.1200000,1280.4000000,1281.1200000,1307193
RI.RTSI,1,20180122,13:01:00,1281.1400000,1281.1900000,1280.9200000,1280.9400000,637778
RI.RTSI,1,20180122,13:02:00,1280.9000000,1281.0900000,1280.8800000,1281.0400000,1216209
RI.RTSI,1,20180122,13:03:00,1281.0300000,1281.2900000,1280.7200000,1280.7500000,1314467
RI.RTSI,1,20180122,13:04:00,1280.7500000,1280.7500000,1280.4400000,1280.5300000,1446855
RI.RTSI,1,20180122,13:05:00,1280.5400000,1280.8000000,1280.5400000,1280.5900000,1281877
RI.RTSI,1,20180122,13:06:00,1280.6300000,1280.9500000,1280.5200000,1280.8400000,788248
RI.RTSI,1,20180122,13:07:00,1280.8900000,1281.0200000,1280.7500000,1280.7700000,798746
RI.RTSI,1,20180122,13:08:00,1280.7700000,1280.8900000,1280.6700000,1280.6900000,1050812
RI.RTSI,1,20180122,13:09:00,1280.7000000,1280.8300000,1280.5000000,1280.7600000,755081
RI.RTSI,1,20180122,13:10:00,1280.7600000,1281.1000000,1280.7600000,1281.1000000,490512
RI.RTSI,1,20180122,13:11:00,1281.1000000,1281.1900000,1281.0100000,1281.1500000,727860
RI.RTSI,1,20180122,13:12:00,1281.1500000,1281.1500000,1280.9500000,1281.0300000,613589
RI.RTSI,1,20180122,13:13:00,1281.0300000,1281.2400000,1280.9000000,1281.1600000,705701
RI.RTSI,1,20180122,13:14:00,1281.1600000,1281.3100000,1280.8000000,1280.8500000,935450
RI.RTSI,1,20180122,13:15:00,1280.8500000,1280.9700000,1280.6900000,1280.8100000,748734
RI.RTSI,1,20180122,13:16:00,1280.7900000,1281.1200000,1280.7900000,1281.1100000,681736
RI.RTSI,1,20180122,13:17:00,1281.1100000,1281.2100000,1280.9700000,1281.1600000,900703
RI.RTSI,1,20180122,13:18:00,1281.2200000,1281.3000000,1281.0700000,1281.2000000,367041
RI.RTSI,1,20180122,13:19:00,1281.2100000,1281.3400000,1281.1900000,1281.3400000,744514
RI.RTSI,1,20180122,13:20:00,1281.3700000,1281.3800000,1281.1400000,1281.1400000,1026278
RI.RTSI,1,20180122,13:21:00,1281.2100000,1281.3700000,1281.0100000,1281.3600000,614496
RI.RTSI,1,20180122,13:22:00,1281.3700000,1281.4100000,1281.1500000,1281.1900000,552688
RI.RTSI,1,20180122,13:23:00,1281.2500000,1281.5800000,1281.2000000,1281.4800000,1017789
RI.RTSI,1,20180122,13:24:00,1281.4800000,1281.5800000,1281.3700000,1281.3900000,952694
RI.RTSI,1,20180122,13:25:00,1281.3900000,1281.4700000,1281.2700000,1281.2800000,596127
RI.RTSI,1,20180122,13:26:00,1281.2800000,1281.2900000,1280.6500000,1280.7500000,794705
RI.RTSI,1,20180122,13:27:00,1280.6900000,1280.6900000,1280.1600000,1280.5000000,1379037
RI.RTSI,1,20180122,13:28:00,1280.5000000,1280.5900000,1280.4400000,1280.4500000,273504
RI.RTSI,1,20180122,13:29:00,1280.4600000,1280.6000000,1280.2800000,1280.4200000,831580
RI.RTSI,1,20180122,13:30:00,1280.3900000,1280.4500000,1279.9300000,1279.9300000,568631
RI.RTSI,1,20180122,13:31:00,1279.9700000,1280.3600000,1279.9700000,1280.2300000,845516
